href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1160,french34,male,"['ivory', 'coast']","french
(fra)","['bambara', 'yoruba', '']","['56,', 'male', '']",16.0,academic,usa,30.0,56.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1304,french36,female,"['reims,', 'france']","french
(fra)",['none'],"['32,', 'female', '']",10.0,academic,usa,1.5,32.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1306,french37,male,"['strasbourg,', 'france']","french
(fra)","['german', '']","['42,', 'male', '']",14.0,naturalistic,usa,2.0,42.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1509,french42,female,"['of', 'congo']","french
(fra)","['lingala', 'swahili', 'kikongo', 'tshiluba', '']","['22,', 'female', '']",20.0,academic,usa,2.0,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1662,french47,female,"['brittany,', 'france']","french
(fra)",['none'],"['66,', 'female', '']",12.0,academic,usa,45.0,66.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1701,french48,female,"['douala,', 'cameroon']","french
(fra)",['none'],"['19,', 'female', '']",3.0,naturalistic,usa,19.0,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1729,french49,male,"['paris,', 'france']","french
(fra)",['none'],"['39,', 'male', '']",12.0,academic,usa,1.0,39.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1751,french50,female,"['paris,', 'france']","french
(fra)",['none'],"['67,', 'female', '']",14.0,academic,usa,39.0,67.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1813,french52,female,"['lisbon,', 'portugal']","french
(fra)","['spanish', 'german', '']","['56,', 'female', '']",11.0,academic,usa,33.0,56.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1830,french53,female,"['creteil,', 'france']","french
(fra)","['spanish', '']","['19,', 'female', '']",10.0,academic,usa,0.3,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1846,french54,female,"['vichy,', 'france']","french
(fra)","['spanish', 'russian', '']","['25,', 'female', '']",8.0,academic,usa,7.5,25.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1889,french55,female,"['settat,', 'morocco']","french
(fra)","['spanish', 'italian', '']","['62,', 'female', '']",12.0,academic,usa,32.0,62.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1898,french56,female,"['douala,', 'cameroon']","french
(fra)",['none'],"['21,', 'female', '']",5.0,academic,usa,18.0,21.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1931,french57,male,"['dakar,', 'senegal']","french
(fra)","['wolof', 'pulaar', '']","['23,', 'male', '']",12.0,academic,usa,4.0,23.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1937,french58,female,"['douala,', 'cameroon']","french
(fra)","['bassa', 'german', 'spanish', 'lingala', 'creole', '']","['25,', 'female', '']",18.0,academic,usa,8.0,25.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1938,french59,female,"['paris,', 'france']","french
(fra)",['none'],"['20,', 'female', '']",5.0,academic,usa,2.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1945,french60,female,"['paris,', 'france']","french
(fra)","['spanish', '']","['20,', 'female', '']",11.0,academic,usa,0.8,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1998,french61,female,"['rawalpindi,', 'pakistan']","french
(fra)","['urdu', 'hindi', 'punjabi', 'german', 'arabic', '']","['41,', 'female', '']",10.0,academic,usa,3.0,41.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2030,french62,female,"['paris,', 'france']","french
(fra)","['bambara', 'songhay', '']","['21,', 'female', '']",20.0,naturalistic,usa,1.0,21.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2111,french63,male,"['burkina', 'faso']","french
(fra)","['moore', '']","['37,', 'male', '']",11.0,academic,usa,16.0,37.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2394,french64,female,"['ivory', 'coast']","french
(fra)","['baoule', '']","['31,', 'female', '']",18.0,naturalistic,usa,2.0,31.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2473,french66,female,"['belfort,', 'france']","french
(fra)",['none'],"['54,', 'female', '']",9.0,academic,usa,25.0,54.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2497,french67,female,"['aix-en-provence,', 'france']","french
(fra)","['german', 'italian', 'farsi', 'arabic', '']","['53,', 'female', '']",11.0,academic,usa,14.0,53.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2725,french70,female,"['harare,', 'zimbabwe']","french
(fra)","['swahili', 'lingala', '']","['19,', 'female', '']",13.0,academic,usa,1.0,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2740,french71,female,"['of', 'congo']","french
(fra)",['none'],"['18,', 'female', '']",9.0,academic,usa,8.0,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2754,french72,female,"['douala,', 'cameroon']","french
(fra)",['none'],"['26,', 'female', '']",25.0,academic,usa,0.4,26.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2758,french73,male,"['beaumont-le-roger,', 'france']","french
(fra)","['italian', '']","['60,', 'male', '']",12.0,academic,usa,39.0,60.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2814,french80,female,"['ivory', 'coast']","french
(fra)","['spanish', 'bambara', '']","['19,', 'female', '']",7.0,academic,usa,1.5,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2946,french81,female,"['paris,', 'france']","french
(fra)","['russian', '']","['28,', 'female', '']",5.0,academic,usa,5.0,28.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2973,french83,female,"['bruges,', 'france']","french
(fra)","['spanish', 'arabic', '']","['22,', 'female', '']",12.0,academic,usa,3.5,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2977,french84,female,"['marseille,', 'france']","french
(fra)","['arabic', '']","['52,', 'female', '']",12.0,academic,usa,3.0,52.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2984,french85,female,"['bordeaux,', 'france']","french
(fra)","['spanish', 'arabic', '']","['22,', 'female', '']",12.0,academic,usa,3.0,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=189,german1,female,"['dusseldorf,', 'germany']","german
(deu)","['french', 'dutch', '']","['48,', 'female', '']",12.0,academic,usa,25.0,48.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=190,german2,female,"['bemberg,', 'germany']","german
(deu)",['none'],"['29,', 'female', '']",12.0,academic,usa,0.5,29.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=191,german3,female,"['meissen,', 'germany']","german
(deu)","['french', 'latin', '']","['19,', 'female', '']",12.0,academic,usa,0.5,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=192,german4,female,"['stuttgart,', 'germany']","german
(deu)","['french', 'italian', '']","['19,', 'female', '']",11.0,academic,usa,0.5,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=193,german5,male,"['halle,', 'germany']","german
(deu)",['none'],"['47,', 'male', '']",12.0,academic,usa,0.2,47.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=501,german7,male,"['berlin,', 'germany']","german
(deu)","['french', '']","['20,', 'male', '']",11.0,academic,usa,1.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=616,german9,male,"['wuppertal,', 'germany']","german
(deu)","['latin', '']","['22,', 'male', '']",8.0,academic,usa,0.2,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=651,german12,female,"['feldkirch,', 'austria']","german
(deu)","['french', '']","['29,', 'female', '']",14.0,academic,usa,5.0,29.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=652,german13,female,"['eschen,', 'liechtenstein']","german
(deu)","['french', 'spanish', 'italian', '']","['54,', 'female', '']",13.0,academic,usa,19.0,54.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=675,german14,female,"['vienna,', 'austria']","german
(deu)","['spanish', '']","['30,', 'female', '']",10.0,academic,usa,0.25,30.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=676,german15,male,"['innsbruck,', 'austria']","german
(deu)","['french', 'farsi', '']","['35,', 'male', '']",11.0,academic,usa,8.0,35.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=881,german16,female,"['bremen,', 'germany']","german
(deu)","['french', 'italian', 'dutch', '']","['31,', 'female', '']",11.0,academic,usa,4.0,31.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=882,german17,female,"['frankfurt,', 'germany']","german
(deu)","['french', 'dutch', 'greek', 'italian', '']","['53,', 'female', '']",10.0,academic,usa,8.0,53.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=928,german19,female,"['offenbach,', 'germany']","german
(deu)","['latin', '']","['19,', 'female', '']",11.0,academic,usa,0.1,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=936,german20,male,"['chur,', 'switzerland']","german
(deu)","['french', 'italian', 'spanish', '']","['41,', 'male', '']",16.0,academic,usa,0.5,41.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1064,german21,female,"['villach,', 'austria']","german
(deu)","['italian', '']","['20,', 'female', '']",10.0,academic,usa,1.2,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1092,german22,female,"['elsterwerda,', 'germany']","german
(deu)","['russian', '']","['21,', 'female', '']",12.0,academic,usa,2.5,21.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1443,german25,female,"['geislingen,', 'germany']","german
(deu)","['french', 'spanish', 'latin', '']","['21,', 'female', '']",11.0,academic,usa,0.25,21.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1452,german26,female,"['stuttgart,', 'germany']","german
(deu)",['none'],"['77,', 'female', '']",24.0,naturalistic,usa,53.0,77.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1619,german29,female,"['coburg,', 'germany']","german
(deu)",['none'],"['53,', 'female', '']",12.0,academic,usa,23.0,53.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1681,german30,female,"['radstadt,', 'austria']","german
(deu)","['spanish', 'italian', '']","['32,', 'female', '']",8.0,academic,usa,4.0,32.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1707,german32,female,"['niedersachsen,', 'germany']","german
(deu)","['japanese', '']","['29,', 'female', '']",12.0,academic,usa,17.0,29.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1972,german35,female,"['ingolstadt,', 'germany']","german
(deu)","['french', 'russian', 'spanish', '']","['51,', 'female', '']",11.0,academic,usa,31.0,51.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2591,german38,female,"['kaiserslautern,', 'germany']","german
(deu)","['french', '']","['50,', 'female', '']",5.0,naturalistic,usa,34.0,50.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2753,german39,male,"['clausthal-zellerfeld,', 'germany']","german
(deu)",['none'],"['18,', 'male', '']",5.0,academic,usa,2.0,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2833,german41,male,"['wurzburg,', 'germany']","german
(deu)",['none'],"['22,', 'male', '']",5.0,academic,usa,17.0,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2845,german42,female,"['munich,', 'germany']","german
(deu)","['french', 'italian', 'spanish', '']","['72,', 'female', '']",10.0,academic,usa,11.0,72.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2975,german43,female,"['bingerbruk,', 'germany']","german
(deu)","['french', '']","['71,', 'female', '']",11.0,academic,usa,53.0,71.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2983,german44,male,"['munich,', 'germany']","german
(deu)",['none'],"['22,', 'male', '']",8.0,academic,usa,2.0,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=3003,german45,female,"['mannheim,', 'germany']","german
(deu)","['french', '']","['21,', 'female', '']",8.0,academic,usa,7.0,21.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=217,italian1,female,"['carbonia,', 'italy']","italian
(ita)","['french', '']","['29,', 'female', '']",22.0,academic,usa,3.5,29.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=218,italian2,male,"['sicily,', 'italy']","italian
(ita)","['latin', 'french', 'spanish', '']","['46,', 'male', '']",18.0,academic,usa,0.3,46.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=219,italian3,male,"['florence,', 'italy']","italian
(ita)","['french', 'japanese', '']","['55,', 'male', '']",21.0,academic,usa,34.0,55.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=220,italian4,female,"['cremona,', 'italy']","italian
(ita)",['none'],"['47,', 'female', '']",11.0,academic,usa,0.2,47.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=440,italian5,male,"['veneto,', 'italy']","italian
(ita)","['spanish', '']","['52,', 'male', '']",25.0,academic,usa,3.5,52.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=553,italian7,male,"['naples,', 'italy']","italian
(ita)",['none'],"['24,', 'male', '']",8.0,academic,usa,0.1,24.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=589,italian8,male,"['bari,', 'italy']","italian
(ita)","['french', '']","['43,', 'male', '']",10.0,academic,usa,0.1,43.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=619,italian9,male,"['turin,', 'italy']","italian
(ita)","['french', '']","['18,', 'male', '']",8.0,academic,usa,0.1,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=627,italian10,male,"['palermo,', 'italy']","italian
(ita)","['spanish', 'portuguese', 'french', '']","['48,', 'male', '']",12.0,academic,usa,25.0,48.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=681,italian12,female,"['bellinzona,', 'switzerland']","italian
(ita)","['french', 'portuguese', 'swiss', 'german', '']","['38,', 'female', '']",14.0,academic,usa,6.5,38.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=942,italian16,male,"['mantua,', 'italy']","italian
(ita)","['german', 'french', '']","['40,', 'male', '']",14.0,academic,usa,9.0,40.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=995,italian17,male,"['turin,', 'italy']","italian
(ita)","['french', 'spanish', '']","['28,', 'male', '']",14.0,naturalistic,usa,3.0,28.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1123,italian20,male,"['naples,', 'italy']","italian
(ita)",['none'],"['32,', 'male', '']",15.0,academic,usa,15.5,32.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1124,italian21,male,"['trento,', 'italy']","italian
(ita)","['french', '']","['42,', 'male', '']",20.0,academic,usa,12.0,42.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1177,italian23,female,"['cuneo,', 'italy']","italian
(ita)","['piemontese', 'french', 'spanish', '']","['34,', 'female', '']",14.0,academic,usa,10.0,34.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1322,italian25,male,"['wiesbaden,', 'germany']","italian
(ita)","['german', 'french', '']","['40,', 'male', '']",3.5,naturalistic,usa,27.0,40.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1686,italian29,female,"['trieste,', 'italy']","italian
(ita)",['none'],"['21,', 'female', '']",8.0,academic,usa,0.2,21.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1976,italian31,female,"['naples,', 'italy']","italian
(ita)","['spanish', '']","['59,', 'female', '']",23.0,academic,usa,36.0,59.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1984,italian32,male,"['sardinia,', 'italy']","italian
(ita)","['french', '']","['49,', 'male', '']",14.0,academic,usa,24.0,49.0
